,Savings,CreditScore,Debt
4762,0,,
4763,150,656,140
4764,,,
4765,,,
4766,0,,
4767,0,,
4768,,,
4769,,,
4770,,,
4771,,,
4772,,,
4773,,,
4774,,,
4775,0,,
4776,0,,
4777,514,,4337
4778,,,
4779,0,,
4780,0,,
4781,0,,
4782,0,,
4783,0,,
4784,0,,
4785,,,
4786,,,
4787,0,,
4788,0,,
4789,0,,
4790,0,,
4791,0,,
4792,0,0,0
4793,,,
4794,0,0,0
4795,0,0,0
4796,0,0,0
4797,0,,
4798,0,0,0
4799,0,,
4800,0,,
4801,0,,
4802,0,,
4803,0,,
4804,0,0,0
4805,0,0,0
4806,0,0,0
4807,0,0,0
4808,200,0,2700
4809,0,0,0
4810,0,0,
4811,0,,
4812,0,0,0
4813,0,0,0
4814,0,0,0
4815,0,,
4816,0,,
4817,0,0,0
4818,0,0,0
4819,0,,
4820,0,0,0
4821,0,,
4822,50,709,109300
4823,,,
4824,,,
4825,0,,
4826,,,
4827,,,
4828,0,,
4829,,,
4830,800,,1600
4831,,,
4832,,,
4833,,,
4834,,,
4835,0,0,0
4836,,,
4837,,,
4838,,,
4839,,,
4840,0,0,0
4841,,,
4842,,,
4843,,,
4844,,,
4845,,,
4846,,,
4847,,,
4848,,,
4849,,,
4850,,,
4851,,,
4852,,,
4853,,,
4854,,,
4855,,,
4856,,,
4857,,,
4858,,,
4859,,,
4860,,,
4861,,,
4862,0,,
4863,0,0,0
4864,0,,
4865,0,,
4866,0,,
4867,0,,
4868,0,,
4869,0,,
4870,0,,
4871,,,
4872,0,,
4873,0,,
4874,0,,
4875,0,0,0
4876,0,,0
4877,1500,,0
4878,0,,
4879,0,,
4880,,,
4881,10000,644,313120
4882,,,
4883,0,,
4884,0,,
4885,,,
4886,0,0,0
4887,,,
4888,,,
4889,,,
4890,,,
4891,,,
4892,,,
4893,,,
4894,,,
4895,,,
4896,,,
4897,,,
4898,,,
4899,,,
4900,,,
4901,,,
4902,0,,0
4903,,,
4904,,,
4905,,,
4906,,,
4907,,,
4908,,,
4909,,,
4910,0,0,0
4911,0,0,0
4912,180,587,25000
4913,,,
4914,,,
4915,0,0,0
4916,,,
4917,0,0,0
4918,0,0,0
4919,0,0,0
4920,,,635
4921,0,,
4922,,,
4923,,,
4924,,,
4925,0,0,0
4926,0,0,0
4927,0,,
4928,0,,
4929,,,
4930,,,
4931,,,
4932,0,,0
4933,0,,0
4934,0,,
4935,0,,
4936,0,,
4937,0,,
4938,0,,
4939,0,,
4940,0,,
4941,,,
4942,,,
4943,0,,
4944,0,,
4945,,,
4946,0,,1860
4947,0,,
4948,0,,0
4949,0,,0
4950,8000,690,6000
4951,0,,
4952,0,,
4953,,,
4954,,,
4955,,,
4956,11675,742,2765
4957,,,
4958,,,
4959,,,
4960,0,,
4961,0,,
4962,,,
4963,0,,
4964,,,
4965,,,
4966,0,0,0
4967,,,
4968,,,
4969,,,
4970,,,
4971,50,,0
4972,,,
4973,,,
4974,,,
4975,,,
4976,0,,
4977,,,
4978,,,
4979,0,0,0
4980,,,
4981,0,,3096
4982,0,,3096
4983,0,,
4984,0,0,0
4985,0,0,0
4986,0,0,0
4987,,,
4988,0,,
4989,0,,
4990,0,0,0
4991,,,
4992,,,
4993,,,
4994,,,
4995,,,
4996,,,
4997,,,
4998,,,
4999,0,,
5000,0,,
5001,60,574,30075
5002,180,563,7755
5003,,,
5004,,,
5005,,,
5006,,,
5007,,,
5008,,,
5009,,,
5010,,,
5011,,,
5012,,,
5013,0,,0
5014,,,
5015,,,
5016,0,,
5017,,,
5018,0,,
5019,0,,
5020,0,,
5021,0,,
5022,0,0,0
5023,0,,0
5024,0,,
5025,0,,
5026,0,,
5027,0,,
5028,500,,
5029,0,,
5030,,,
5031,,,
5032,,,
5033,,,
5034,,,
5035,,,
5036,,,
5037,,,
5038,,,
5039,,,
5040,,,
5041,,,
5042,,,
5043,,,
5044,25,,
5045,25,,
5046,0,,
5047,0,,
5048,,,
5049,,,
5050,0,,
5051,0,,
5052,,,
5053,,,
5054,,,
5055,,,
5056,0,,
5057,0,,
5058,,,
5059,,,
5060,,,
5061,0,,
5062,0,,
5063,,,
5064,,,
5065,,,
5066,,,
5067,,,
5068,,,
5069,,,
5070,,,
5071,0,,
5072,0,,
5073,,,
5074,,,
5075,0,,
5076,0,,
5077,,,
5078,,,
5079,0,,0
5080,0,0,0
5081,0,0,0
5082,0,0,0
5083,0,,
5084,0,,
5085,0,,0
5086,,,
5087,0,,
5088,0,,
5089,0,,
5090,0,,0
5091,6700,619,12464
5092,25,,
5093,,,
5094,,,
5095,0,,
5096,0,,
5097,,,
5098,0,,
5099,,,
5100,0,,
5101,,,
5102,,,
5103,,,
5104,,,
5105,0,,
5106,0,,
5107,0,,
5108,,,
5109,0,,
5110,0,,
5111,,,
5112,0,,
5113,0,,
5114,,,
5115,,,
5116,0,,0
5117,0,,0
5118,0,,
5119,0,,
5120,0,,
5121,0,,
5122,,,
5123,,,
5124,0,,
5125,,,
5126,0,,
5127,0,,0
5128,0,,0
5129,0,,0
5130,,,
5131,,,
5132,0,,
5133,0,,
5134,0,0,0
5135,0,,
5136,0,,
5137,0,,
5138,0,,
5139,0,,
5140,,,
5141,,,
5142,,,
5143,,,
5144,,,
5145,,,
5146,0,,
5147,0,,
5148,,,
5149,,,
5150,124,,0
5151,0,,
5152,0,,
5153,,,
5154,50,,
5155,,,
5156,,,
5157,,,
5158,,,
5159,0,,
5160,0,,
5161,0,,
5162,0,,
5163,0,,
5164,0,0,0
5165,0,0,0
5166,0,0,0
5167,0,0,0
5168,0,0,0
5169,0,,
5170,0,,
5171,0,,
5172,,,
5173,,,
5174,0,,
5175,25,,
5176,0,,
5177,,,
5178,0,,
5179,0,,5040
5180,0,,5040
5181,,,
5182,0,,
5183,0,,
5184,,,
5185,0,,
5186,,,
5187,,,
5188,0,,
5189,0,,
5190,0,,
5191,0,,
5192,,,
5193,,,
5194,0,,
5195,,,
5196,,,
5197,,,
5198,0,,
5199,0,,
5200,0,,0
5201,0,,0
5202,0,,
5203,0,,
5204,,,
5205,,,
5206,0,,
5207,0,,
5208,,,
5209,0,,
5210,,,
5211,0,,
5212,0,,
5213,0,,
5214,,,
5215,,,
5216,,,
5217,0,,
5218,0,0,0
5219,0,0,0
5220,,,
5221,0,0,0
5222,0,0,0
5223,0,,
5224,0,,
5225,0,,0
5226,,,
5227,0,,
5228,0,0,0
5229,,,
5230,,,
5231,0,0,0
5232,0,0,0
5233,0,0,0
5234,0,,
5235,0,,
5236,0,,
5237,0,,
5238,0,,
5239,0,,
5240,0,,
5241,0,,
5242,0,,
5243,0,0,0
5244,0,0,0
5245,0,0,0
5246,0,,
5247,0,,
5248,0,,
5249,0,,
5250,3700,,0
5251,,,
5252,0,,
5253,0,,
5254,,,
5255,0,,
5256,25,,
5257,,,
5258,0,,
5259,0,,
5260,0,,
5261,0,,
5262,0,,
5263,0,,
5264,,,
5265,0,,4680
5266,,,
5267,,,
5268,,,
5269,,,
5270,,,
5271,,,
5272,,,
5273,,,
5274,,,
5275,0,,
5276,0,,
5277,0,,
5278,0,,
5279,0,0,0
5280,0,0,0
5281,0,0,0
5282,0,0,0
5283,0,0,0
5284,0,,
5285,0,,
5286,0,,
5287,0,,
5288,,,
5289,0,0,0
5290,0,,
5291,0,,
5292,0,,
5293,,,
5294,0,,
5295,0,,
5296,0,,
5297,0,,
5298,0,,
5299,0,,
5300,0,,
5301,0,,
5302,0,,
5303,0,0,0
5304,0,0,0
5305,0,0,0
5306,0,0,0
5307,0,0,0
5308,0,0,0
5309,0,0,0
5310,0,0,0
5311,0,,
5312,0,,
5313,0,,
5314,0,,
5315,0,,
5316,0,,
5317,0,,
5318,0,,
5319,0,,
5320,0,,
5321,0,,
5322,0,,
5323,0,,
5324,0,0,0
5325,,,
5326,0,,
5327,0,0,0
5328,0,0,0
5329,0,640,2878
5330,0,517,220160
5331,0,,5300
5332,0,501,0
5333,25,,0
5334,0,593,48000
5335,5,517,1100
5336,0,469,13696
5337,20,,4220
5338,0,536,432
5339,200,580,4044
5340,0,475,20
5341,1000,650,87000
5342,0,,254
5343,0,440,100000
5344,0,,5000
5345,0,615,
5346,0,535,25000
5347,0,531,58200
5348,230,508,12000
5349,0,490,6845
5350,0,483,0
5351,0,504,0
5352,10,524,0
5353,226,552,0
5354,0,509,0
5355,105,508,4413
5356,7000,763,0
5357,0,494,0
5358,16,508,1275
5359,2,501,38328
5360,1,552,0
5361,80,582,115
5362,,458,
5363,301,500,77000
5364,0,,0
5365,0,,0
5366,0,,0
5367,0,,0
5368,0,,0
5369,0,,0
5370,0,774,0
5371,0,552,0
5372,2,592,5000
5373,40,508,2000
5374,85,,0
5375,,,
5376,0,,0
5377,0,,0
5378,35,603,20500
5379,600,475,32900
5380,0,515,0
5381,0,537,0
5382,30,464,0
5383,0,562,700
5384,2800,580,6000
5385,8,,44200
5386,25,516,5530
5387,0,495,275
5388,45,497,13100
5389,0,,0
5390,0,457,16481.47
5391,300,,5800
5392,600,524,2000
5393,2,479,46685.75
5394,4700,794,3300
5395,171,522,5240
5396,0,516,10000
5397,20,793,1200
5398,12,501,81000
5399,45,504,51500
5400,30,,3140
5401,950,,228700
5402,,,
5403,297,539,19721
5404,0,441,0
5405,60,,1000
5406,0,431,0
5407,0,,44184
5408,0,513,0
5409,7,517,16200
5410,0,413,81000
5411,1100,,11900
5412,785,512,5715
5413,8.5,497,21318
5414,0,451,0
5415,0,,297
5416,0,,0
5417,0,,0
5418,0,482,1500
5419,0,,0
5420,0,,0
5421,0,516,11955
5422,0,551,73000
5423,0,,0
5424,62,,15300
5425,,511,
5426,123,471,3000
5427,50,587,25700
5428,1300,,0
5429,1,,16041.99
5430,0,527,0
5431,0,585,0
5432,34.45,535,24100
5433,49,,0
5434,2100,603,7600
5435,2000,,0
5436,2000,,0
5437,326,490,29000
5438,130,541,2000
5439,50,552,136383
5440,658,587,0
5441,0,510,20500
5442,1279,524,0
5443,0,524,0
5444,,,15000
5445,11,502,0
5446,1400,,6000
5447,1060,696,3104
5448,870,,27212
5449,8,,0
5450,5,438,0
5451,25,650,10120
5452,12,421,23000
5453,30,508,12700
5454,534.59,705,4689.98
5455,68020,753,0
5456,5,,0
5457,40,571,26400
5458,0,,0
5459,,580,
5460,30,667,9000
5461,0,,49709
5462,200,,4700
5463,200,552,25200
5464,100,609,48793
5465,80,,120000
5466,0,506,0
5467,1300,683,0
5468,250,,300
5469,10,511,43600
5470,0,,0
5471,1,552,4250
5472,2800,,6000
5473,0,438,44000
5474,0,504,15000
5475,4800,764,131000
5476,0,545,10000
5477,10,524,0
5478,125,632,22436
5479,0,643,3800
5480,76,502,129717
5481,4000,673,1900
5482,0,540,3500
5483,73,659,52950
5484,0,,0
5485,100,508,263
5486,0,,0
5487,74,490,100
5488,50,583,3985
5489,0,,0
5490,300,,0
5491,0,,0
5492,0,590,521.12
5493,0,,22723
5494,50,,0
5495,0,,2400
5496,0,,0
5497,0,,0
5498,0,,0
5499,2459,519,3683
5500,0,517,3242
5501,0,574,0
5502,0,755,0
5503,0,565,0
5504,0,497,1500
5505,2.25,552,41767
5506,64,537,13200
5507,500,460,50000
5508,3000,685,77000
5509,505,550,150
5510,0,,0
5511,0.6,,7900
5512,1920,,0
5513,,,
5514,0,,0
5515,0,,0
5516,646,471,800
5517,31,,5600
5518,0,,
5519,30,609,32500
5520,0,,0
5521,0,539,0
5522,0,569,0
5523,0,,0
5524,0,,0
5525,0,,0
5526,100,,8500
5527,500,605,322
5528,0,600,0
5529,28.4,521,0
5530,444,549,116000
5531,105,,2500
5532,0,,2400
5533,11.98,,0
5534,,,
5535,0,522,0
5536,10.72,,27000
5537,,,
5538,0,,0
5539,130,,17150
5540,12.8,,1500
5541,3000,700,77000
5542,0,,900
5543,55,565,300
5544,10.8,500,1315
5545,,,0
5546,2.54,,0
5547,,,7500
5548,0,,0
5549,,,
5550,0.6,507,0
5551,0,,0
5552,0,,0
5553,0,,501
5554,0,,
5555,10,571,10500
5556,0,,0
5557,1200,796,4950
5558,80.16,492,7000
5559,0,,15664
5560,5,,0
5561,0,517,3500
5562,400,,123000
5563,180,,214081
5564,10,,37000
5565,400,,128000
5566,0,507,0
5567,1421,708,8500
5568,0,516,0
5569,795,,5480
5570,,,
5571,100,511,0
5572,60,567,82000
5573,50,570,49
5574,20,550,25544
5575,60,693,0
5576,525,683,9000
5577,200,,50573
5578,0,,0
5579,0,,0
5580,0,,0
5581,0,,0
5582,0,,0
5583,0,,0
5584,5220,,20150
5585,240,646,6000
5586,70,614,5000
5587,0,,0
5588,0,406,0
5589,64,539,0
5590,0,428,157306
5591,70,373,0
5592,0,457,0
5593,300,721,0
5594,0,,
5595,,481,
5596,137,517,0
5597,0,,0
5598,,,
5599,319,651,172500
5600,25,,71300
5601,400,474,3400
5602,5,395,1200
5603,0.6,420,2500
5604,0,453,10505
5605,8,524,20117
5606,500,489,700
5607,20,540,28300
5608,81.1,580,2500
5609,4,605,0
5610,100,515,0
5611,380,536,14328
5612,0,504,0
5613,0,,0
5614,60,,782
5615,250,651,900
5616,0,,16000
5617,0,,0
5618,0,,800
5619,0,,0
5620,0,,0
5621,0,,0
5622,0,,0
5623,0,500,37236.86
5624,0,488,0
5625,0,,0
5626,0,,0
5627,0,540,200
5628,0,,0
5629,0,,4875
5630,0,,0
5631,0,,0
5632,0,,0
5633,0,,0
5634,0,,0
5635,0,,0
5636,0,,0
5637,0,,2
5638,0,,0
5639,0,,0
5640,0,,0
5641,300,558,21500
5642,0,,0
5643,3000,,4500
5644,0,,0
5645,0,673,24200
5646,0,,9200
5647,0,600,46703
5648,0,,0
5649,0,,0
5650,0,510,13000
5651,0,,0
5652,0,,0
5653,0,,0
5654,0,630,0
5655,0,,0
5656,0,,0
5657,0,,0
5658,0,,0
5659,0,,0
5660,0,,0
5661,80,,0
5662,0,,0
5663,0,519,0
5664,50,516,3100
5665,0,540,14300
5666,5,552,2500
5667,,,
5668,27,597,300
5669,34,491,350
5670,0,,0
5671,0,590,6000
5672,0,,0
5673,57,551,1800
5674,27,550,1200
5675,0,,0
5676,0,,73400
5677,0,,0
5678,3,515,11187
5679,0,,0
5680,0,,62031
5681,20,634,0
5682,0,,0
5683,0,517,1000
5684,0,,0
5685,0,,0
5686,50,617,12000
5687,0,,0
5688,0,575,22875
5689,0,512,6594
5690,0.72,,7000
5691,1.5,406,0
5692,0,533,2670
5693,800,652,64878
5694,0,471,0
5695,1200,,0
5696,0,573,0
5697,309,573,22283.91
5698,0,,0
5699,,,
5700,1,514,64100
5701,0,439,29087
5702,0,532,11836
5703,0,499,57400
5704,0,445,0
5705,0,618,10722
5706,2,,0
5707,0,,0
5708,,,
5709,74,554,68322.08
5710,85,497,13000
5711,0,490,0
5712,0,,0
5713,0,613,0
5714,1.14,524,0
5715,0,,0
5716,0,578,32424
5717,30,510,41850
5718,2,544,805
5719,0,525,10000
5720,0,,0
5721,10,500,17630
5722,0,670,44000
5723,0,,0
5724,0,513,1135
5725,0,,0
5726,0,,0
5727,1.68,,20432
5728,0,,0
5729,0,,
5730,200,687,2000
5731,0,,0
5732,58,,36000
5733,100,611,44000
5734,0,,7897
5735,0,,0
5736,0,,2200
5737,0,,1000
5738,0,,15789
5739,23151.24,,5180
5740,0,,1000
5741,0,590,0
5742,0,589,440
5743,0,450,75495.83
5744,0,,0
5745,0,,30000
5746,150,,0
5747,0,,0
5748,0,,0
5749,0,,0
5750,550,,0
5751,1430,,0
5752,0,,0
5753,0,,0
5754,0,,3550
5755,0,,0
5756,0,,1500
5757,9,550,0
5758,0,560,28250
5759,0,,0
5760,0,,30650
5761,0,570,
5762,0,,0
5763,310,656,260
5764,300,668,45069
5765,75,,0
5766,2,,6911
5767,0,569,3300
5768,0,555,760
5769,0,553,11000
5770,9,,18082
5771,,,
5772,0,,0
5773,0,,0
5774,0,,0
5775,0,,0
5776,0,609,11781
5777,0,,0
5778,82,621,59700
5779,600,467,0
5780,0,,0
5781,0,,0
5782,0,,0
5783,0,,0
5784,0,,0
5785,0,,0
5786,0,427,123027
5787,20,617,1291
5788,0,,0
5789,0,628,30335
5790,0,560,0
5791,0,,16595
5792,0,507,21000
5793,0,497,0
5794,0,,0
5795,1300,,1650
5796,0,582,51700
5797,0,,
5798,0,425,0
5799,400,593,45676
5800,130,465,41820
5801,505,648,7880
5802,375,531,0
5803,620,620,84220
5804,3,536,39431
5805,0,,0
5806,0,,0
5807,0,536,0
5808,0,582,674
5809,0,496,7567
5810,8,,0
5811,0,,0
5812,0,,0
5813,145,,781
5814,0,,0
5815,0,,0
5816,2000,,0
5817,4,,0
5818,0,390,26953
5819,300,,2500
5820,0,480,0
5821,0,619,0
5822,65,589,277792
5823,0,,0
5824,0,,19000
5825,0,507,10097.39
5826,0,576,0
5827,100,500,13300
5828,0,,0
5829,40,525,120400
5830,0,509,0
5831,300,,0
5832,0,500,0
5833,650,,0
5834,20,493,5600
5835,0,,0
5836,53,599,83300
5837,0,,
5838,61,708,300
5839,0,512,20254
5840,0,,0
5841,0,,0
5842,0,520,0
5843,225,527,1500
5844,0,600,10000
5845,0,,0
5846,225,602,10000
5847,0,,7600
5848,0,,5400
5849,0,520,0
5850,0,,0
5851,0,660,0
5852,0,,0
5853,0,515,18000
5854,2000,499,0
5855,3,,40400
5856,0,592,21100
5857,0,500,0
5858,27,500,166200
5859,15,,0
5860,0,,0
5861,0,480,0
5862,0,507,14300
5863,0,,0
5864,110,520,40000
5865,20,595,55000
5866,0,,3885
5867,0,540,560
5868,0,420,0
5869,0,493,34400
5870,45,494,410900
5871,0,,0
5872,0,487,10195
5873,,,
5874,0,,0
5875,0,,200
5876,0,510,3500
5877,32,,2405
5878,0,,0
5879,100,457,13300
5880,0,,0
5881,300,570,117900
5882,0,533,10615
5883,0,454,76300
5884,0,,0
5885,0,,0
5886,0,,0
5887,0,,0
5888,0,,0
5889,0,,10000
5890,0,500,0
5891,0,564,18612
5892,0,,11000
5893,0,,0
5894,0,,0
5895,110,,22100
5896,17,,7000
5897,24,461,525
5898,10,546,25078
5899,0,,0
5900,500,675,76500
5901,0,,0
5902,20,,10000
5903,0,480,0
5904,10,,22100
5905,1080,,500
5906,30,609,22000
5907,0,,0
5908,,,
5909,100,615,141500
5910,0,669,0
5911,0,457,14000
5912,0,514,20600
5913,0,510,10800
5914,112,533,4950
5915,11,450,183045
5916,0,,0
5917,0,,3200
5918,67.89,425,31000
5919,0,,1610
5920,7400,,31629
5921,0,498,20800
5922,0,,73000
5923,400,699,1800
5924,,,
5925,0,,141500
5926,0,500,0
5927,6,497,15057
5928,1367.81,600,138305
5929,0,,22000
5930,5,,17500
5931,1000,,2000
5932,600,,0
5933,6400,,0
5934,5000,,0
5935,4250,,0
5936,882,699,0
5937,2300,200,0
5938,,,
5939,5100,,0
5940,2500,,5700
5941,1600,,0
5942,0,,0
5943,1800,700,8500
5944,40,,11950
5945,104,,700
5946,498,590,699
5947,0,,0
5948,0,,0
5949,0,,0
5950,824.58,548,930
5951,300,727,9200
5952,0,,6061
5953,,,
5954,0,384,79000
5955,5,491,2800
5956,0,445,22563
5957,300,,0
5958,0,,3418
5959,0,500,5400
5960,0,547,10088
5961,0,,0
5962,0,,0
5963,0,,190000
5964,1000,,0
5965,0,485,14658
5966,0,,13850
5967,82,,432
5968,0,586,20800
5969,,,
5970,1200,,56650
5971,0,453,0
5972,0,,0
5973,0,,0
5974,,,
5975,0,,0
5976,0,700,13573
5977,0,,0
5978,0,,105000
5979,0,503,
5980,0,,42690
5981,19,580,11300
5982,0,,0
5983,48,,17972
5984,0,509,10835
5985,0,526,93500
5986,0,590,14400
5987,0,570,34300
5988,6,,0
5989,539,,0
5990,0,560,0
5991,450,636,0
5992,100,,0
5993,450,,0
5994,3,,87400
5995,0,524,0
5996,1.68,473,18120
5997,0,510,400
5998,320,,88400
5999,0,,0
6000,700,616,4200
6001,0,,
6002,0,,0
6003,30,541,6380
6004,0,,400
6005,0,,0
6006,100,702,8000
6007,0,,
6008,0,,0
6009,0,,3400
6010,0,,
6011,,658,3800
6012,5,461,8000
6013,0,503,
6014,,400,
6015,0,592,88923
6016,0,480,0
6017,0,,20000
6018,0,,0
6019,0,,0
6020,0,,60000
6021,,670,0
6022,,503,14068
6023,0,675,
6024,0,,
6025,,,1000
6026,0,535,8500
6027,5,,0
6028,0,,0
6029,0,485,512000
6030,0,,17537
6031,0,,0
6032,0,552,0
6033,290,656,105000
6034,0,,6600
6035,0,452,0
6036,0,,0
6037,400,600,11000
6038,0,,9000
6039,0,,0
6040,0,692,0
6041,1000,,69000
6042,110,,1500
6043,481,523,8450
6044,40,657,4515
6045,20,530,5803
6046,0,520,
6047,8,,3270
6048,0,,
6049,0,,8000
6050,0,458,3400
6051,325,659,1563
6052,,526,224100
6053,5,,49700
6054,18,,10000
6055,7399,,540
6056,0,508,3000
6057,0,550,52200
6058,0,531,182
6059,140,573,57000
6060,500,,0
6061,30,375,9200
6062,48,523,4000
6063,0,518,4800
6064,405,644,64600
6065,0,456,432
6066,0,526,3000
6067,3.16,473,16669
6068,0,600,19000
6069,500,,0
6070,0,542,24189
6071,6,,390
6072,0,520,35300
6073,0,477,
6074,0,476,0
6075,64.32,543,3500
6076,0,512,7170
6077,460,505,63000
6078,0,551,1332
6079,0,591,14000
6080,5,,62500
6081,0,,
6082,70.35,508,77680
6083,0,,0
6084,0,,0
6085,,,
6086,2000,,0
6087,150,,143000
6088,0,,0
6089,3300,,15780
6090,0,529,85450
6091,300,524,15750
6092,480,518,0
6093,5,507,0
6094,549,673,25676
6095,0,484,13819
6096,200,677,10261
6097,28,,0
6098,152,434,1000
6099,0,464,14800
6100,0,,0
6101,0,787,30000
6102,7,,16000
6103,0,365,0
6104,0,528,0
6105,0,484,10505
6106,30,,0
6107,0,,0
6108,0,519,81367
6109,0,554,4800
6110,1000,663,168261
6111,8,,20000
6112,0,539,1000
6113,600,614,50070
6114,0,,0
6115,50,522,7412
6116,65,680,0
6117,100,579,80000
6118,110,689,0
6119,0,513,20000
6120,5,597,0
6121,0,558,16400
6122,20,430,800
6123,0,,7800
6124,2000,512,0
6125,25,533,104500
6126,0,550,26133
6127,190,506,38000
6128,4,553,79900
6129,1150,,283500
6130,2.75,511,289.56
6131,300.98,754,87202.18
6132,400,,0
6133,0,495,58000
6134,0,519,3300
6135,5,477,43220
6136,100,,66140
6137,,,
6138,0,450,430
6139,0,,25500
6140,0,457,5400
6141,0,,0
6142,0,580,0
6143,2.75,537,289.56
6144,198,550,21600
6145,0,604,2735
6146,0,500,27000
6147,0,510,104055
6148,75,486,4000
6149,459,,400
6150,20,425,9500
6151,0,526,13220
6152,0,472,12495
6153,0,517,7316.8
6154,1130,633,11700
6155,2,544,25700
6156,2,496,25700
6157,13,541,14000
6158,20,679,23866
6159,0,555,0
6160,2,562,77481
6161,2,453,5126
6162,175,533,0
6163,940,569,38500
6164,100,613,66140
6165,0,,0
6166,765,506,0
6167,1.04,587,69502
6168,2000,670,32000
6169,0,517,1500
6170,2,522,25700
6171,142.61,590,89475
6172,800,664,134000
6173,0,366,11266
6174,0,576,15650
6175,0,,0
6176,0,550,1300
6177,0,512,0
6178,0,569,11000
6179,4730,685,21557
6180,1814,,0
6181,270,544,50
6182,325.88,501,15212
6183,4,541,9195
6184,0,510,0
6185,800,530,0
6186,0,518,4300
6187,0,560,74500
6188,17,500,4000
6189,45.65,537,900
6190,,,
6191,,,
6192,1733.53,639,475
6193,345,579,15017
6194,0,447,0
6195,0,,305
6196,290,543,2500
6197,0,,0
6198,63,577,1000
6199,,599,
6200,0,,300
6201,2200,,0
6202,2200,,0
6203,0,,1200
6204,,512,
6205,50,,0
6206,0,541,29500
6207,86,303,0
6208,0,564,200
6209,6,,60000
6210,52,510,9720
6211,5,535,15000
6212,0,530,0
6213,0,,0
6214,126,654,845
6215,106,600,13735.13
6216,390,741,150
6217,0,496,12525
6218,1000,,7800
6219,300,,5800
6220,0,611,11000
6221,98.04,545,7231
6222,20.06,594,16600
6223,35,533,46891
6224,10,600,22000
6225,100,491,7500
6226,0,615,6057
6227,0,505,900
6228,500,,1000
6229,390,549,250200
6230,750,,91000
6231,750,575,31000
6232,500,,31000
6233,300,505,15500
6234,2000,735,2000
6235,41.79,507,28950
6236,0,,0
6237,400,678,105267
6238,400,676,105267
6239,0,449,3514
6240,50,434,51358
6241,25,560,47700
6242,0,606,20689
6243,172,,472
6244,,,
6245,,466,
6246,106,557,13735.13
6247,210,588,23480
6248,0,421,0
6249,0,508,211309
6250,0,540,0
6251,0,515,386
6252,610,,0
6253,0.3,524,0
6254,1.84,544,0
6255,0,636,15520
6256,1100,,15200
6257,330,,0
6258,0,459,0
6259,0,575,129
6260,0,451,54395
6261,970,,0
6262,0,,600
6263,0,,0
6264,500,687,16000
6265,20,512,600
6266,0,323,95900
6267,110,476,51000
6268,7,,13700
6269,1000,709,646
6270,1280,,0
6271,59,640,2750
6272,0,551,0
6273,0,538,4084
6274,1400,552,0
6275,0,,0
6276,170,,0
6277,300,,0
6278,0,637,618
6279,0,463,10529
6280,1280,,0
6281,0,,8600
6282,,,
6283,40,,545
6284,0,,6445
6285,25.02,389,45039
6286,130,,2200
6287,3,420,5000
6288,0,544,600
6289,0,588,19360
6290,440.32,629,2194
6291,600,,3693
6292,0,,0
6293,,748,
6294,,,
6295,0,,17668
6296,0,523,26984
6297,,,
6298,1.15,,66410.73
6299,0,511,0
6300,211,,1000
6301,470,704,4230
6302,19,,77570
6303,701,,0
6304,0,,0
6305,1435,709,108273
6306,2,548,116330
6307,0,,15000
6308,0,,80001
6309,620,,12600
6310,0,,54300
6311,0,,654
6312,5,,1800
6313,2,,1100
6314,51,,32800
6315,,520,
6316,83.39,522,89313.12
6317,0,,54300
6318,8,,19000
6319,15,,0
6320,760,,27900
6321,0,,0
6322,1236,630,15700
6323,200,,202000
6324,83.39,539,89313.12
6325,300,664,77000
6326,40,,302
6327,60,,200
6328,150,,102738.49
6329,12500,,0
6330,200,,234176
6331,300,,0
6332,40,,302
6333,25,,69400
6334,670,,550
6335,5,,15400
6336,1,518,34000
6337,150,,102738.49
6338,9,,123000
6339,13,,650
6340,0,,15350
6341,2200,,21110
6342,0,,3030
6343,275,,32840
6344,307,,40000
6345,,540,
6346,,,
6347,120.71,,29500
6348,0,,0
6349,0.8,,1201
6350,12,,114161
6351,170,,114100
6352,1000,,0
6353,,,
6354,,,
6355,11,431,13860
6356,101.25,,100300
6357,0,498,18100
6358,85,,0
6359,55,543,0
6360,6.2,,2956.99
6361,,,
6362,860,624,25600
6363,0,,208810
6364,1361,597,10860
6365,0,,0
6366,0,586,38627
6367,0,,0
6368,300,749,0
6369,0,,15250
6370,2500,550,29000
6371,250,663,31300
6372,0,,65418
6373,0,,0
6374,0,,0
6375,0,,0
6376,0,,0
6377,400,580,10000
6378,0,,0
6379,140,,0
6380,0,,32000
6381,0,,0
6382,60,613,124220
6383,0,661,750
6384,0,740,200
6385,130,580,1575
6386,0,719,0
6387,0,500,2800
6388,565,,39500
6389,0,594,22100
6390,0,,0
6391,0,,0
6392,1250,702,0
6393,0,,0
6394,0,,1200
6395,0,,42000
6396,0,677,170550
6397,400,739,3000
6398,4,,1610
6399,0,,0
6400,0,,0
6401,0,512,4800
6402,5150,783,40400
6403,0,,0
6404,200,,34340
6405,0,,0
6406,0,,0
6407,498,622,699.39
6408,0,,0
6409,0,,0
6410,0,,0
6411,0,,0
6412,0,,0
6413,0,,0
6414,0,,0
6415,1237,552,54467
6416,1237,511,30434
6417,,575,1
6418,,587,1
6419,,,
6420,,,
6421,,,
6422,,,
6423,,,
6424,,514,3644
6425,25,547,1
6426,75,508,1
6427,75,552,0
6428,,,28570
