,Wages1,Hours1,Wages2,Hours2
1390,14.97,29.0,,
1391,0.0,0.0,,
1392,17.0,40.0,,
1393,11.6,21.0,,
1394,18.5,40.0,,
1395,0.0,0.0,,
1396,16.5,40.0,,
1397,11.0,32.0,,
1398,0.0,0.0,,
1399,0.0,0.0,,
1400,11.5,35.0,,
1401,16.0,40.0,,
1402,0.0,0.0,,
1403,12.5,40.0,,
1404,12.0,50.0,,
1405,11.53,12.0,,
1406,15.0,40.0,,
1407,0.0,0.0,,
1408,0.0,0.0,,
1409,11.54,2.0,,
1410,12.75,30.0,,
1411,11.5,30.0,16.0,24.0
1412,9.5,12.0,,
1413,11.0,32.0,,
1414,0.0,0.0,,
1415,0.0,0.0,,
1416,0.0,0.0,,
1417,9.85,30.0,,
1418,25.0,40.0,,
1419,15.0,40.0,,
1420,16.45,40.0,,
1421,10.0,40.0,,
1422,0.0,0.0,,
1423,10.0,20.0,,
1424,17.0,40.0,12.0,20.0
1425,13.0,30.0,,
1426,20.0,35.0,,
1427,16.5,40.0,,
1428,15.7,40.0,,
1429,21.37,40.0,,
1430,0.0,0.0,,
1431,13.2,30.0,,
1432,0.0,0.0,,
1433,0.0,0.0,,
1434,0.0,0.0,,
1435,15.24,40.0,11.0,30.0
1436,11.33,25.0,13.18,20.0
1437,23.0,40.0,,
1438,12.0,30.0,,
1439,0.0,0.0,,
1440,0.0,0.0,,
1441,15.0,40.0,,
1442,25.96,45.0,,
1443,17.7,40.0,,
1444,23.5,15.0,,
1445,0.0,0.0,,
1446,0.0,0.0,,
1447,0.0,0.0,,
1448,0.0,0.0,,
1449,48.0,40.0,,
1450,15.15,40.0,,
1451,17.94,40.0,,
1452,11.75,40.0,,
1453,11.36,35.0,,
1454,11.57,40.0,,
1455,11.25,40.0,,
1456,12.0,40.0,5.5,15.0
1457,15.4,40.0,,
1458,0.0,0.0,,
1459,16.0,40.0,,
1460,25.0,40.0,,
1461,0.0,0.0,,
1462,10.0,35.0,,
1463,14.25,40.0,,
1464,12.0,40.0,,
1465,9.5,23.8,9.38,14.0
1466,17.86,25.0,,
1467,13.25,40.0,,
1468,13.25,60.0,,
1469,8.75,40.0,,
1470,14.0,40.0,,
1471,13.0,40.0,,
1472,23.32,40.0,,
1473,23.0,40.0,,
1474,0.0,0.0,,
1475,79.32,40.0,,
1476,18.54,40.0,,
1477,9.0,30.0,,
1478,12.0,30.0,,
1479,15.0,30.0,,
1480,0.0,0.0,,
1481,18.0,40.0,,
1482,10.0,40.0,,
1483,0.0,0.0,,
1484,16.35,40.0,,
1485,22.22,37.5,,
1486,13.13,40.0,,
1487,0.0,0.0,,
1488,0.0,0.0,,
1489,12.02,40.0,,
1490,15.0,40.0,,
1491,0.0,0.0,,
1492,12.0,40.0,,
1493,18.0,5.0,,
1494,12.0,40.0,,
1495,12.5,35.0,,
1496,,,,
1497,,,,
1498,10.5,20.0,,
1499,,,,
1500,,,,
1501,12.5,40.0,10.0,20.0
1502,,,,
1503,10.0,20.0,,
1504,,,,
1505,10.04,40.0,,
1506,10.0,40.0,,
1507,,,,
1508,12.0,20.0,,
1509,15.0,40.0,,
1510,13.0,30.0,,
1511,0.0,,,
1512,12.7,40.0,,
1513,13.5,20.0,,
1514,0.0,,,
1515,0.0,,,
1516,0.0,,,
1517,0.0,,,
1518,0.0,,,
1519,0.0,,,
1520,0.0,,,
1521,2.13,40.0,,
1522,11.0,20.0,,
1523,0.0,,,
1524,13.0,30.0,,
1525,0.0,,,
1526,12.0,40.0,,
1527,0.0,,,
1528,0.0,,,
1529,9.0,30.0,,
1530,0.0,,,
1531,0.0,,,
1532,23.5,40.0,,
1533,14.75,40.0,,
1534,12.0,40.0,,
1535,0.0,,,
1536,0.0,,,
1537,11.0,40.0,,
1538,0.0,,,
1539,0.0,,,
1540,0.0,,,
1541,0.0,,,
1542,0.0,,,
1543,0.0,,,
1544,16.97,20.0,,
1545,0.0,,,
1546,0.0,,,
1547,0.0,,,
1548,17.45,4.0,,
1549,10.0,25.0,,
1550,0.0,,,
1551,,,,
1552,0.0,,,
1553,0.0,,,
1554,0.0,,,
1555,0.0,,,
1556,0.0,,,
1557,0.0,,,
1558,,,,
1559,0.0,,,
1560,0.0,,,
1561,0.0,,,
1562,0.0,,,
1563,0.0,,,
1564,10.0,20.0,,
1565,12.0,70.0,,
1566,0.0,,,
1567,0.0,,,
1568,0.0,,,
1569,0.0,,,
1570,0.0,,,
1571,9.25,40.0,,
1572,0.0,,,
1573,0.0,,,
1574,0.0,,,
1575,0.0,,,
1576,18.5,40.0,,
1577,0.0,,,
1578,2.13,30.0,,
1579,0.0,,,
1580,0.0,,,
1581,0.0,,,
1582,9.0,35.0,,
1583,0.0,,,
1584,0.0,,,
1585,0.0,0.0,,
1586,15.63,10.0,,
1587,9.0,40.0,,
1588,0.0,0.0,,
1589,10.0,40.0,,
1590,10.0,25.0,,
1591,16.97,20.0,,
1592,11.0,25.0,,
1593,12.0,40.0,,
1594,15.0,40.0,,
1595,11.0,20.0,,
1596,11.0,36.0,,
1597,0.0,0.0,,
1598,32.81,60.0,,
1599,18.0,40.0,,
1600,0.0,0.0,,
1601,0.0,0.0,,
1602,9.5,20.0,,
1603,0.0,0.0,,
1604,25.0,40.0,,
1605,0.0,0.0,,
1606,12.0,40.0,,
1607,15.5,40.0,,
1608,14.0,45.0,,
1609,0.0,0.0,,
1610,0.0,0.0,,
1611,40.27,40.0,,
1612,31.25,40.0,,
1613,0.0,0.0,,
1614,8.86,15.0,,
1615,14.0,40.0,,
1616,0.0,0.0,,
1617,9.0,40.0,,
1618,11.0,40.0,,
1619,18.0,10.0,,
1620,9.25,25.0,,
1621,0.0,0.0,,
1622,17.0,40.0,,
1623,7.25,10.0,,
1624,0.0,0.0,,
1625,0.0,0.0,,
1626,22.0,40.0,,
1627,10.0,20.0,,
1628,0.0,0.0,,
1629,8.0,35.0,,
1630,0.0,0.0,,
1631,13.0,32.0,,
1632,18.0,40.0,,
1633,0.0,0.0,,
1634,8.5,16.0,,
1635,15.0,20.0,,
1636,12.0,40.0,,
1637,0.0,0.0,,
1638,13.0,40.0,,
1639,0.0,0.0,,
1640,0.0,0.0,,
1641,14.5,40.0,,
1642,11.5,38.0,,
1643,0.0,0.0,,
1644,12.5,40.0,,
1645,19.0,40.0,,
1646,9.0,20.0,,
1647,2.1,60.0,,
1648,0.0,0.0,,
1649,13.0,40.0,,
1650,13.0,40.0,,
1651,0.0,0.0,,
1652,0.0,0.0,,
1653,8.0,35.0,,
1654,0.0,0.0,,
1655,9.4,40.0,,
1656,14.5,50.0,,
1657,11.0,25.0,,
1658,0.0,0.0,,
1659,0.0,0.0,,
1660,0.0,0.0,,
1661,0.0,0.0,,
1662,0.0,0.0,,
1663,0.0,0.0,,
1664,0.0,0.0,,
1665,17.79,40.0,,
1666,18.0,40.0,,
1667,0.0,0.0,,
1668,0.0,0.0,,
1669,7.25,20.0,,
1670,15.0,40.0,,
1671,8.0,20.0,,
1672,9.0,35.0,,
1673,11.0,40.0,,
1674,0.0,0.0,,
1675,0.0,0.0,,
1676,0.0,0.0,,
1677,11.0,45.0,,
1678,32.21,40.0,,
1679,0.0,0.0,,
1680,12.0,20.0,,
1681,0.0,0.0,,
1682,17.0,40.0,,
1683,25.0,15.0,,
1684,0.0,0.0,,
1685,0.0,0.0,,
1686,0.0,0.0,,
1687,0.0,0.0,,
1688,0.0,0.0,,
1689,14.75,35.0,,
1690,0.0,0.0,,
1691,12.7,40.0,,
1692,15.0,38.0,,
1693,15.58,38.0,,
1694,0.0,0.0,,
1695,10.0,16.0,,
1696,15.0,40.0,,
1697,2.13,40.0,,
1698,15.0,40.0,,
1699,17.45,4.0,,
1700,0.0,0.0,,
1701,0.0,0.0,,
1702,0.0,0.0,,
1703,0.0,0.0,,
1704,0.0,0.0,,
1705,0.0,0.0,,
1706,0.0,0.0,,
1707,0.0,0.0,,
1708,0.0,0.0,,
1709,0.0,0.0,,
1710,0.0,0.0,,
1711,10.0,20.0,,
1712,2.13,30.0,,
1713,0.0,0.0,,
1714,0.0,0.0,,
1715,0.0,0.0,,
1716,0.0,0.0,,
1717,8.0,40.0,,
1718,0.0,0.0,,
1719,0.0,0.0,,
1720,0.0,0.0,,
1721,13.0,30.0,,
1722,9.25,40.0,,
1723,0.0,0.0,,
1724,0.0,0.0,,
1725,0.0,0.0,,
1726,13.5,20.0,,
1727,0.0,0.0,,
1728,0.0,0.0,,
1729,0.0,0.0,,
1730,0.0,0.0,,
1731,0.0,0.0,,
1732,15.0,40.0,,
1733,0.0,0.0,,
1734,0.0,0.0,,
1735,14.0,40.0,,
1736,13.0,30.0,,
1737,0.0,0.0,,
1738,0.0,0.0,,
1739,18.5,40.0,,
1740,12.0,70.0,,
1741,12.0,40.0,,
1742,0.0,0.0,,
1743,9.0,30.0,,
1744,0.0,0.0,,
1745,0.0,0.0,,
1746,0.0,0.0,,
1747,0.0,0.0,,
1748,0.0,0.0,,
1749,12.5,40.0,,
1750,0.0,0.0,,
1751,11.0,20.0,,
1752,0.0,0.0,,
1753,0.0,0.0,,
1754,0.0,0.0,,
1755,0.0,0.0,,
1756,0.0,0.0,,
1757,0.0,0.0,,
1758,0.0,0.0,,
